Seed,n,m,eps,gamma,Iteration,Residuum,Schrittweite,Quotient
6,512,512,1,5e-12,35,0.20999519007091,4.656612873077393e-10,0.9999999995343397
6,512,512,1,5e-12,36,0.20999518997312344,9.313225746154785e-10,0.999999999534339
6,512,512,1,5e-12,37,0.20999518977754958,1.862645149230957e-09,0.9999999990686745
6,512,512,1,5e-12,38,0.20999518938640296,4.656612873077393e-10,0.9999999981373544
6,512,512,1,5e-12,39,0.2574370741468158,1.862645149230957e-09,1.2259189122333518
6,512,512,1,5e-12,40,0.2574370736673013,9.313225746154785e-10,0.9999999981373524
6,512,512,1,5e-12,41,0.25743707342754435,9.313225746154785e-10,0.9999999990686775
6,512,512,1,5e-12,42,0.25743707318778786,4.656612873077393e-10,0.9999999990686792
6,512,512,1,5e-12,43,0.2574370730679093,2.3283064365386963e-10,0.9999999995343384
6,512,512,1,5e-12,44,0.25743707300797175,1.862645149230957e-09,0.9999999997671759
6,512,512,1,5e-12,45,0.2574370725284579,4.656612873077393e-10,0.999999998137355
6,512,512,1,5e-12,46,0.2574370724085782,9.313225746154785e-10,0.9999999995343342
6,512,512,1,5e-12,47,0.2574370721688217,9.313225746154785e-10,0.9999999990686792
6,512,512,1,5e-12,48,0.2574370719290637,4.656612873077393e-10,0.9999999990686732
6,512,512,1,5e-12,49,0.25743707180918624,9.313225746154785e-10,0.9999999995343427
6,512,512,1,5e-12,50,0.25743707156942885,1.862645149230957e-09,0.9999999990686758
6,512,512,1,5e-12,51,0.2574370710899141,9.313225746154785e-10,0.9999999981373515
6,512,512,1,5e-12,52,0.25743707085015627,9.313225746154785e-10,0.9999999990686741
6,512,512,1,5e-12,53,0.257437070610398,9.313225746154785e-10,0.9999999990686723
6,512,512,1,5e-12,54,0.2574370703706404,9.313225746154785e-10,0.9999999990686749
6,512,512,1,5e-12,55,0.25743707013088457,9.313225746154785e-10,0.9999999990686818
6,512,512,1,5e-12,56,0.2574370698911274,9.313225746154785e-10,0.9999999990686766
6,512,512,1,5e-12,57,0.25743706965137136,1.862645149230957e-09,0.999999999068681
6,512,512,1,5e-12,58,0.2574370691718564,9.313225746154785e-10,0.9999999981373506
6,512,512,1,5e-12,59,0.25743706893210133,1.862645149230957e-09,0.9999999990686849
6,512,512,1,5e-12,60,0.25743706845258646,1.862645149230957e-09,0.9999999981373511
6,512,512,1,5e-12,61,0.2574370679730728,9.313225746154785e-10,0.9999999981373558
6,512,512,1,5e-12,62,0.257437067733315,1.862645149230957e-09,0.999999999068674
6,512,512,1,5e-12,63,0.25743706725380144,1.862645149230957e-09,0.9999999981373563
6,512,512,1,5e-12,64,0.257437066774287,9.313225746154785e-10,0.9999999981373529
6,512,512,1,5e-12,65,0.25743706653453036,1.862645149230957e-09,0.9999999990686785
6,512,512,1,5e-12,66,0.2574370660550166,1.862645149230957e-09,0.9999999981373554
6,512,512,1,5e-12,67,0.25743706557550283,9.313225746154785e-10,0.9999999981373554
6,512,512,1,5e-12,68,0.3076608505294728,1.862645149230957e-09,1.195091506507403
6,512,512,1,5e-12,69,0.30766084995640963,9.313225746154785e-10,0.9999999981373543
6,512,512,1,5e-12,70,0.30766084966987883,9.313225746154785e-10,0.9999999990686796
6,512,512,1,5e-12,71,0.30766084938334737,3.725290298461914e-09,0.9999999990686775
6,512,512,1,5e-12,72,0.30766084823722334,1.862645149230957e-09,0.999999996274716
6,512,512,1,5e-12,73,0.30766084766416024,9.313225746154785e-10,0.9999999981373545
6,512,512,1,5e-12,74,0.3267427459741642,1.862645149230957e-09,1.0620225110048243
6,512,512,1,5e-12,75,0.3267427453655569,1.862645149230957e-09,0.9999999981373503
6,512,512,1,5e-12,76,0.32674274475694925,1.862645149230957e-09,0.9999999981373491
6,512,512,1,5e-12,77,0.3267427441483451,9.313225746154785e-10,0.9999999981373598
6,512,512,1,5e-12,78,0.32674274384404106,9.313225746154785e-10,0.999999999068674
6,512,512,1,5e-12,79,0.326742743539737,3.725290298461914e-09,0.9999999990686738
6,512,512,1,5e-12,80,0.3267427423225265,1.862645149230957e-09,0.999999996274713
6,512,512,1,5e-12,81,0.32674274171392004,3.725290298461914e-09,0.9999999981373529
6,512,512,1,5e-12,82,0.32674274049670804,1.862645149230957e-09,0.9999999962747084
6,512,512,1,5e-12,83,0.32674273988810115,3.725290298461914e-09,0.9999999981373514
6,512,512,1,5e-12,84,0.3267427386708892,1.862645149230957e-09,0.9999999962747085
6,512,512,1,5e-12,85,0.32674273806228293,1.862645149230957e-09,0.9999999981373533
6,512,512,1,5e-12,86,0.32674273745367677,7.450580596923828e-09,0.9999999981373536
6,512,512,1,5e-12,87,0.3267427350192543,1.4901161193847656e-08,0.9999999925494214
6,512,512,1,5e-12,88,0.3267427301504077,3.725290298461914e-09,0.9999999850988375
6,512,512,1,5e-12,89,0.3267427289331936,7.450580596923828e-09,0.9999999962747018
6,512,512,1,5e-12,90,0.3267427264987712,7.450580596923828e-09,0.9999999925494212
6,512,512,1,5e-12,91,0.32674272406434784,3.725290298461914e-09,0.9999999925494184
6,512,512,1,5e-12,92,0.3267427228471364,7.450580596923828e-09,0.9999999962747099
6,512,512,1,5e-12,93,0.32674272041271263,1.4901161193847656e-08,0.999999992549417
6,512,512,1,5e-12,94,0.32674271554386647,1.4901161193847656e-08,0.9999999850988381
6,512,512,1,5e-12,95,0.3267427106750229,7.450580596923828e-09,0.9999999850988459
6,512,512,1,5e-12,96,0.32674270824060225,7.450580596923828e-09,0.9999999925494263
6,512,512,1,5e-12,97,0.32674270580617804,1.4901161193847656e-08,0.9999999925494153
6,512,512,1,5e-12,98,0.3267427009373332,7.450580596923828e-09,0.9999999850988416
6,512,512,1,5e-12,99,0.3267426985029112,7.450580596923828e-09,0.999999992549422
6,512,512,1,5e-12,100,0.3267426960684901,3.725290298461914e-09,0.9999999925494246
6,512,512,1,5e-12,101,0.32674269485128205,7.450580596923828e-09,0.9999999962747199
6,512,512,1,5e-12,102,0.3267426924168584,7.450580596923828e-09,0.9999999925494167
6,512,512,1,5e-12,103,0.3267426899824347,3.725290298461914e-09,0.9999999925494166
6,512,512,1,5e-12,104,0.3267426887652251,1.4901161193847656e-08,0.9999999962747151
6,512,512,1,5e-12,105,0.326742683896383,3.725290298461914e-09,0.9999999850988491
6,512,512,1,5e-12,106,0.32674268267917,2.9802322387695312e-08,0.9999999962747047
6,512,512,1,5e-12,107,0.32674267294148124,1.0,0.9999999701976837
6,512,512,1,5e-12,108,0.1705063782447044,5.820766091346741e-11,0.5218368837768602
6,512,512,1,5e-12,109,0.17050637823477566,1.1641532182693481e-10,0.999999999941769
6,512,512,1,5e-12,110,0.17050637821492662,2.3283064365386963e-10,0.9999999998835877
6,512,512,1,5e-12,111,0.17050637817522496,4.656612873077393e-10,0.9999999997671544
6,512,512,1,5e-12,112,0.17796360449538257,1.862645149230957e-09,1.0437357616762817
6,512,512,1,5e-12,113,0.17796360416390178,1.4901161193847656e-08,0.9999999981373675
6,512,512,1,5e-12,114,0.27746097816640797,3.725290298461914e-09,1.5590883285936972
6,512,512,1,5e-12,115,0.2774609771327866,4.656612873077393e-10,0.9999999962747145
6,512,512,1,5e-12,116,0.277460977003584,9.313225746154785e-10,0.9999999995343396
6,512,512,1,5e-12,117,0.27746097674517795,3.725290298461914e-09,0.999999999068676
6,512,512,1,5e-12,118,0.27746097571155703,2.3283064365386963e-10,0.9999999962747161
6,512,512,1,5e-12,119,0.2774609756469551,3.725290298461914e-09,0.9999999997671675
6,512,512,1,5e-12,120,0.27746097461333286,2.3283064365386963e-10,0.9999999962747113
6,512,512,1,5e-12,121,0.27746097454873103,9.313225746154785e-10,0.9999999997671679
6,512,512,1,5e-12,122,0.27746097429032596,1.4901161193847656e-08,0.9999999990686795
6,512,512,1,5e-12,123,0.27746097015583626,3.725290298461914e-09,0.9999999850988425
6,512,512,1,5e-12,124,0.3002931255922772,1.4901161193847656e-08,1.0822896114852378
6,512,512,1,5e-12,125,0.3002931211175553,3.725290298461914e-09,0.9999999850988199
6,512,512,1,5e-12,126,0.3002931199988778,1.862645149230957e-09,0.9999999962747149
6,512,512,1,5e-12,127,0.3002931194395362,1.862645149230957e-09,0.9999999981373479
6,512,512,1,5e-12,128,0.30029311888019766,4.656612873077393e-10,0.9999999981373582
6,512,512,1,5e-12,129,0.300293118740355,1.4901161193847656e-08,0.9999999995343128
6,512,512,1,5e-12,130,0.3002931142656322,3.725290298461914e-09,0.9999999850988167
6,512,512,1,5e-12,131,0.3002931131469583,9.313225746154785e-10,0.9999999962747267
6,512,512,1,5e-12,132,0.30029311286728416,4.656612873077393e-10,0.9999999990686629
6,512,512,1,5e-12,133,0.3002931127274495,1.862645149230957e-09,0.9999999995343395
6,512,512,1,5e-12,134,0.3002931121680999,3.725290298461914e-09,0.9999999981373212
6,512,512,1,5e-12,135,0.30029311104942596,9.313225746154785e-10,0.9999999962747267
6,512,512,1,5e-12,136,0.3002931107697527,7.450580596923828e-09,0.9999999990686657
6,512,512,1,5e-12,137,0.30029310853239727,9.313225746154785e-10,0.9999999925494281
6,512,512,1,5e-12,138,0.30029310825272315,1.4901161193847656e-08,0.9999999990686629
6,512,512,1,5e-12,139,0.30029310377800256,1.862645149230957e-09,0.9999999850988236
6,512,512,1,5e-12,140,0.3002931032186667,7.450580596923828e-09,0.999999998137367
6,512,512,1,5e-12,141,0.3002931009813055,1.862645149230957e-09,0.9999999925494087
6,512,512,1,5e-12,142,0.3002931004219652,9.313225746154785e-10,0.9999999981373522
6,512,512,1,5e-12,143,0.30029310014230126,7.450580596923828e-09,0.9999999990686967
6,512,512,1,5e-12,144,0.30029309790494096,3.725290298461914e-09,0.9999999925494115
6,512,512,1,5e-12,145,0.3002930967862657,7.450580596923828e-09,0.999999996274722
6,512,512,1,5e-12,146,0.30029309454891073,3.725290298461914e-09,0.9999999925494293
6,512,512,1,5e-12,147,0.30029309343023014,1.862645149230957e-09,0.9999999962747043
6,512,512,1,5e-12,148,0.30853759335472564,3.725290298461914e-09,1.0274548436339945
6,512,512,1,5e-12,149,0.30853759220533733,4.656612873077393e-10,0.999999996274722
6,512,512,1,5e-12,150,0.3085375920616629,1.4901161193847656e-08,0.9999999995343375
6,512,512,1,5e-12,151,0.3085375874640914,1.862645149230957e-09,0.9999999850988286
6,512,512,1,5e-12,152,0.3085375868893939,7.450580596923828e-09,0.9999999981373503
6,512,512,1,5e-12,153,0.30853758459061015,3.725290298461914e-09,0.9999999925494206
6,512,512,1,5e-12,154,0.30853758344121585,9.313225746154785e-10,0.9999999962747025
6,512,512,1,5e-12,155,0.30853758315386975,2.9802322387695312e-08,0.9999999990686836
6,512,512,1,5e-12,156,0.3085375739587307,5.960464477539063e-08,0.9999999701976695
6,512,512,1,5e-12,157,0.30853755556845847,1.4901161193847656e-08,0.999999940395356
6,512,512,1,5e-12,158,0.30853755097089036,3.725290298461914e-09,0.999999985098838
6,512,512,1,5e-12,159,0.30853754982149717,1.862645149230957e-09,0.9999999962747057
6,512,512,1,5e-12,160,0.30853754924680005,1.0,0.9999999981373511
6,512,512,1,5e-12,161,0.13248116569040908,2.9103830456733704e-11,0.4293842548948135
6,512,512,1,5e-12,162,0.1324811656865538,1.1641532182693481e-10,0.9999999999708994
6,512,512,1,5e-12,163,0.13248116567113408,1.1641532182693481e-10,0.9999999998836082
6,512,512,1,5e-12,164,0.13248116565570855,4.656612873077393e-10,0.9999999998835644
6,512,512,1,5e-12,165,0.13248116559402162,9.313225746154785e-10,0.999999999534372
6,512,512,1,5e-12,166,0.13248116547063843,3.725290298461914e-09,0.9999999990686738
6,512,512,1,5e-12,167,0.132481164977108,1.4901161193847656e-08,0.9999999962747125
6,512,512,1,5e-12,168,0.18047610715601686,3.725290298461914e-09,1.3622774768564432
6,512,512,1,5e-12,169,0.18047610648369122,9.313225746154785e-10,0.9999999962747111
6,512,512,1,5e-12,170,0.18047610631561098,1.862645149230957e-09,0.9999999990686842
6,512,512,1,5e-12,171,0.1804761059794465,7.450580596923828e-09,0.9999999981373463
6,512,512,1,5e-12,172,0.18047610463479544,1.862645149230957e-09,0.9999999925494234
6,512,512,1,5e-12,173,0.18047610429863317,9.313225746154785e-10,0.9999999981373586
6,512,512,1,5e-12,174,0.18047610413055248,2.3283064365386963e-10,0.9999999990686818
6,512,512,1,5e-12,175,0.1804761040885306,1.1641532182693481e-10,0.9999999997671609
6,512,512,1,5e-12,176,0.18047610406751988,7.450580596923828e-09,0.9999999998835817
6,512,512,1,5e-12,177,0.1804761027228675,7.450580596923828e-09,0.999999992549416
6,512,512,1,5e-12,178,0.18047610137821624,3.725290298461914e-09,0.9999999925494222
6,512,512,1,5e-12,179,0.18047610070588993,1.862645149230957e-09,0.9999999962747073
6,512,512,1,5e-12,180,0.2871212863797052,1.4901161193847656e-08,1.5909102936992634
6,512,512,1,5e-12,181,0.28712128210124477,7.450580596923828e-09,0.9999999850987696
6,512,512,1,5e-12,182,0.2871212799620172,1.862645149230957e-09,0.9999999925493939
6,512,512,1,5e-12,183,0.28712127942721033,4.656612873077393e-10,0.9999999981373485
6,512,512,1,5e-12,184,0.2871212792935215,7.450580596923828e-09,0.999999999534382
6,512,512,1,5e-12,185,0.2871212771543046,1.862645149230957e-09,0.999999992549431
6,512,512,1,5e-12,186,0.2871212766194924,1.862645149230957e-09,0.99999999813733
6,512,512,1,5e-12,187,0.28712127608468013,7.450580596923828e-09,0.9999999981373298
6,512,512,1,5e-12,188,0.2871212739454633,3.725290298461914e-09,0.9999999925494311
6,512,512,1,5e-12,189,0.2871212728758406,1.862645149230957e-09,0.999999996274666
6,512,512,1,5e-12,190,0.28712127234102836,9.313225746154785e-10,0.9999999981373298
6,512,512,1,5e-12,191,0.2871212720736347,7.450580596923828e-09,0.9999999990687083
6,512,512,1,5e-12,192,0.28712126993441606,9.313225746154785e-10,0.9999999925494247
6,512,512,1,5e-12,193,0.28712126966702795,1.4901161193847656e-08,0.9999999990687276
6,512,512,1,5e-12,194,0.28712126538860516,4.656612873077393e-10,0.9999999850988999
6,512,512,1,5e-12,195,0.2871212652548978,3.725290298461914e-09,0.9999999995343174
6,512,512,1,5e-12,196,0.3608214428005571,7.450580596923828e-09,1.2566865866944077
6,512,512,1,5e-12,197,0.3608214401122206,1.4901161193847656e-08,0.9999999925493993
6,512,512,1,5e-12,198,0.36082143473554046,7.450580596923828e-09,0.9999999850987786
6,512,512,1,5e-12,199,0.36082143204722883,1.862645149230957e-09,0.999999992549468
6,512,512,1,5e-12,200,0.3608214313751602,9.313225746154785e-10,0.9999999981373927
6,512,512,1,5e-12,201,0.3608214310391508,4.656612873077393e-10,0.9999999990687655
6,512,512,1,5e-12,202,0.3608214308711541,3.725290298461914e-09,0.9999999995344048
6,512,512,1,5e-12,203,0.36082142952699026,1.862645149230957e-09,0.9999999962747117
6,512,512,1,5e-12,204,0.3608214288549217,1.4901161193847656e-08,0.9999999981373928
6,512,512,1,5e-12,205,0.36082142347825663,7.450580596923828e-09,0.99999998509882
6,512,512,1,5e-12,206,0.3608214207899259,7.450580596923828e-09,0.9999999925494149
6,512,512,1,5e-12,207,0.36082141810159335,9.313225746154785e-10,0.9999999925494097
6,512,512,1,5e-12,208,0.3608214177655578,7.450580596923828e-09,0.999999999068693
6,512,512,1,5e-12,209,0.36082141507719556,1.862645149230957e-09,0.9999999925493274
6,512,512,1,5e-12,210,0.36082141440508325,3.725290298461914e-09,0.9999999981372716
6,512,512,1,5e-12,211,0.36082141306089416,1.4901161193847656e-08,0.9999999962746415
6,512,512,1,5e-12,212,0.36082140768424786,3.725290298461914e-09,0.9999999850988713
6,512,512,1,5e-12,213,0.36082140634006055,1.862645149230957e-09,0.9999999962746464
6,512,512,1,5e-12,214,0.36082140566798016,7.450580596923828e-09,0.99999999813736
6,512,512,1,5e-12,215,0.360821402979677,1.862645149230957e-09,0.999999992549491
6,512,512,1,5e-12,216,0.3608214023076101,2.9802322387695312e-08,0.9999999981373974
6,512,512,1,5e-12,217,0.36082139155429793,5.960464477539063e-08,0.9999999701976875
6,512,512,1,5e-12,218,0.36082137004766673,1.4901161193847656e-08,0.9999999403953543
6,512,512,1,5e-12,219,0.3608213646710142,1.862645149230957e-09,0.9999999850988524
6,512,512,1,5e-12,220,0.360821363998952,1.0,0.99999999813741
6,512,512,1,5e-12,221,0.2230851495728593,2.9103830456733704e-11,0.6182703460250409
6,512,512,1,5e-12,222,0.22308514956636513,5.820766091346741e-11,0.9999999999708893
6,512,512,1,5e-12,223,0.2230851495533768,2.3283064365386963e-10,0.9999999999417786
6,512,512,1,5e-12,224,0.22308514950142877,4.656612873077393e-10,0.9999999997671382
6,512,512,1,5e-12,225,0.2230851493975505,9.313225746154785e-10,0.9999999995343559
6,512,512,1,5e-12,226,0.2230851491897886,1.862645149230957e-09,0.999999999068688
6,512,512,1,5e-12,227,0.22308514877424926,1.4901161193847656e-08,0.9999999981373061
6,512,512,1,5e-12,228,0.22308514545001265,7.450580596923828e-09,0.9999999850987992
6,512,512,1,5e-12,229,0.2230851437878979,9.313225746154785e-10,0.9999999925494154
6,512,512,1,5e-12,230,0.22308514358012735,2.3283064365386963e-10,0.9999999990686491
6,512,512,1,5e-12,231,0.22308514352818248,1.1641532182693481e-10,0.9999999997671523
6,512,512,1,5e-12,232,0.22308514350219938,7.450580596923828e-09,0.9999999998835283
6,512,512,1,5e-12,233,0.22308514184008285,1.4901161193847656e-08,0.9999999925494074
6,512,512,1,5e-12,234,0.2821909452248401,7.450580596923828e-09,1.2649472882740298
6,512,512,1,5e-12,235,0.2821909431223537,1.4901161193847656e-08,0.9999999925494193
6,512,512,1,5e-12,236,0.38412295363394827,1.4901161193847656e-08,1.3612164493436574
6,512,512,1,5e-12,237,0.3841229479100686,1.4901161193847656e-08,0.9999999850988347
6,512,512,1,5e-12,238,0.3841229421861694,7.450580596923828e-09,0.9999999850987834
6,512,512,1,5e-12,239,0.3841229393242118,3.725290298461914e-09,0.9999999925493709
6,512,512,1,5e-12,240,0.3841229378932614,9.313225746154785e-10,0.9999999962747593
6,512,512,1,5e-12,241,0.38412293753550564,1.4901161193847656e-08,0.9999999990686426
6,512,512,1,5e-12,242,0.3841229318116526,3.725290298461914e-09,0.9999999850989032
6,512,512,1,5e-12,243,0.38412293038069867,1.862645149230957e-09,0.9999999962747501
6,512,512,1,5e-12,244,0.38412292966519057,3.725290298461914e-09,0.999999998137294
6,512,512,1,5e-12,245,0.3841229282342402,1.862645149230957e-09,0.9999999962747593
6,512,512,1,5e-12,246,0.3841229275187357,1.4901161193847656e-08,0.9999999981373033
6,512,512,1,5e-12,247,0.3841229217948365,1.862645149230957e-09,0.9999999850987826
6,512,512,1,5e-12,248,0.46473516769913426,7.450580596923828e-09,1.2098605454931781
6,512,512,1,5e-12,249,0.46473516423655914,7.450580596923828e-09,0.9999999925493586
6,512,512,1,5e-12,250,0.4647351607740071,3.725290298461914e-09,0.9999999925494082
6,512,512,1,5e-12,251,0.4647351590427089,1.4901161193847656e-08,0.9999999962746563
6,512,512,1,5e-12,252,0.4647351521176388,3.725290298461914e-09,0.9999999850988891
6,512,512,1,5e-12,253,0.4647351503863424,3.725290298461914e-09,0.9999999962746602
6,512,512,1,5e-12,254,0.46473514865506554,1.4901161193847656e-08,0.9999999962747022
6,512,512,1,5e-12,255,0.4647351417299857,3.725290298461914e-09,0.9999999850988679
6,512,512,1,5e-12,256,0.4647351399987424,1.862645149230957e-09,0.9999999962747742
6,512,512,1,5e-12,257,0.4647351391331074,9.313225746154785e-10,0.9999999981373584
6,512,512,1,5e-12,258,0.4647351387002641,1.4901161193847656e-08,0.9999999990686238
6,512,512,1,5e-12,259,0.4647351317752061,7.450580596923828e-09,0.9999999850989145
6,512,512,1,5e-12,260,0.464735128312662,1.862645149230957e-09,0.9999999925494247
6,512,512,1,5e-12,261,0.4647351274470055,9.313225746154785e-10,0.9999999981373121
6,512,512,1,5e-12,262,0.4647351270141862,1.4901161193847656e-08,0.9999999990686752
6,512,512,1,5e-12,263,0.4647351200890731,1.862645149230957e-09,0.9999999850987956
6,512,512,1,5e-12,264,0.4647351192234646,2.9802322387695312e-08,0.9999999981374154
6,512,512,1,5e-12,265,0.46473510537325974,3.725290298461914e-09,0.9999999701976366
6,512,512,1,5e-12,266,0.46473510364200543,9.313225746154785e-10,0.9999999962747503
6,512,512,1,5e-12,267,0.46473510320918787,1.4901161193847656e-08,0.999999999068679
6,512,512,1,5e-12,268,0.4647350962840819,7.450580596923828e-09,0.9999999850988102
6,512,512,1,5e-12,269,0.4647350928215413,5.960464477539063e-08,0.9999999925494317
6,512,512,1,5e-12,270,0.46473506512115287,1.862645149230957e-09,0.9999999403953158
6,512,512,1,5e-12,271,0.46473506425548755,9.313225746154785e-10,0.9999999981372929
6,512,512,1,5e-12,272,0.46473506382270546,5.960464477539063e-08,0.9999999990687553
6,512,512,1,5e-12,273,0.46473503612230815,2.9802322387695312e-08,0.999999940395293
6,512,512,1,5e-12,274,0.464735022272153,1.4901161193847656e-08,0.9999999701977383
6,512,512,1,5e-12,275,0.4647350153470861,1.1920928955078125e-07,0.9999999850988917
6,512,512,1,5e-12,276,0.4647349599463731,1.0,0.9999998807907492
6,512,512,1,5e-12,277,0.34959812652436106,5.820766091346741e-11,0.7522526959553506
6,512,512,1,5e-12,278,0.3495981265040014,1.1641532182693481e-10,0.9999999999417627
6,512,512,1,5e-12,279,0.3538975546491746,2.3283064365386963e-10,1.0122982013323918
6,512,512,1,5e-12,280,0.3538975545667891,4.656612873077393e-10,0.9999999997672052
6,512,512,1,5e-12,281,0.35389755440198173,9.313225746154785e-10,0.9999999995343076
6,512,512,1,5e-12,282,0.3538975540723803,3.725290298461914e-09,0.9999999990686531
6,512,512,1,5e-12,283,0.35389755275400747,2.9802322387695312e-08,0.9999999962747048
6,512,512,1,5e-12,284,0.3538975422070422,1.4901161193847656e-08,0.9999999701976882
6,512,512,1,5e-12,285,0.3538975369335475,7.450580596923828e-09,0.9999999850988094
6,512,512,1,5e-12,286,0.3538975342968019,3.725290298461914e-09,0.9999999925494095
6,512,512,1,5e-12,287,0.35389753297841614,9.313225746154785e-10,0.9999999962746682
6,512,512,1,5e-12,288,0.3538975326488206,4.656612873077393e-10,0.9999999990686697
6,512,512,1,5e-12,289,0.3724910922363756,1.4901161193847656e-08,1.0525393874559892
6,512,512,1,5e-12,290,0.372491086685843,9.313225746154785e-10,0.999999985098885
6,512,512,1,5e-12,291,0.37249108633891675,2.9802322387695312e-08,0.999999999068632
6,512,512,1,5e-12,292,0.3724910752378089,7.450580596923828e-09,0.999999970197655
6,512,512,1,5e-12,293,0.5329717443812091,7.450580596923828e-09,1.4308309106223411
6,512,512,1,5e-12,294,0.5329717404102458,7.450580596923828e-09,0.9999999925493924
6,512,512,1,5e-12,295,0.5329717364393065,3.725290298461914e-09,0.9999999925494375
6,512,512,1,5e-12,296,0.5329717344538405,3.725290298461914e-09,0.9999999962747255
6,512,512,1,5e-12,297,0.5329717324683824,1.4901161193847656e-08,0.9999999962747402
6,512,512,1,5e-12,298,0.532971724526495,7.450580596923828e-09,0.9999999850988582
6,512,512,1,5e-12,299,0.5329717205555566,1.862645149230957e-09,0.9999999925494389
6,512,512,1,5e-12,300,0.5329717195628311,1.4901161193847656e-08,0.9999999981373766
6,512,512,1,5e-12,301,0.5329717116209393,3.725290298461914e-09,0.9999999850988495
6,512,512,1,5e-12,302,0.5329717096354802,7.450580596923828e-09,0.9999999962747385
6,512,512,1,5e-12,303,0.5329717056645223,3.725290298461914e-09,0.9999999925494021
6,512,512,1,5e-12,304,0.5329717036790403,9.313225746154785e-10,0.9999999962746953
6,512,512,1,5e-12,305,0.5329717031826842,7.450580596923828e-09,0.9999999990687007
6,512,512,1,5e-12,306,0.5329716992117325,9.313225746154785e-10,0.9999999925494136
6,512,512,1,5e-12,307,0.5329716987153746,7.450580596923828e-09,0.9999999990686975
6,512,512,1,5e-12,308,0.532971694744415,3.725290298461914e-09,0.9999999925493986
6,512,512,1,5e-12,309,0.5329716927589311,1.862645149230957e-09,0.9999999962746917
6,512,512,1,5e-12,310,0.532971691766179,4.656612873077393e-10,0.9999999981373268
6,512,512,1,5e-12,311,0.5329716915179872,7.450580596923828e-09,0.9999999995343246
6,512,512,1,5e-12,312,0.5329716875470337,7.450580596923828e-09,0.9999999925494102
6,512,512,1,5e-12,313,0.5329716835760812,1.862645149230957e-09,0.9999999925494119
6,512,512,1,5e-12,314,0.5329716825833369,4.656612873077393e-10,0.9999999981373415
6,512,512,1,5e-12,315,0.5329716823351682,7.450580596923828e-09,0.9999999995343679
6,512,512,1,5e-12,316,0.5329716783642094,7.450580596923828e-09,0.9999999925494001
6,512,512,1,5e-12,317,0.5329716743932714,3.725290298461914e-09,0.9999999925494389
6,512,512,1,5e-12,318,0.5769674875225281,2.3283064365386963e-10,1.0825481263696444
6,512,512,1,5e-12,319,0.5769674873882107,1.1920928955078125e-07,0.999999999767201
6,512,512,1,5e-12,320,0.5769674186083205,1.4901161193847656e-08,0.9999998807907001
6,512,512,1,5e-12,321,0.5769674100108374,7.450580596923828e-09,0.9999999850988414
6,512,512,1,5e-12,322,0.5769674057120906,1.862645149230957e-09,0.9999999925494114
6,512,512,1,5e-12,323,0.5769674046374234,5.960464477539063e-08,0.9999999981373866
6,512,512,1,5e-12,324,0.576967370247501,7.450580596923828e-09,0.999999940395381
6,512,512,1,5e-12,325,0.5769673659487723,9.313225746154785e-10,0.9999999925494423
6,512,512,1,5e-12,326,0.57696736541143,1.0,0.9999999990686782
6,512,512,1,5e-12,327,0.18728683589475723,2.9103830456733704e-11,0.32460559664618943
6,512,512,1,5e-12,328,0.18728683588929998,1.1641532182693481e-10,0.9999999999708615
6,512,512,1,5e-12,329,0.18728683586749142,2.3283064365386963e-10,0.9999999998835554
6,512,512,1,5e-12,330,0.18728683582388808,4.656612873077393e-10,0.9999999997671841
6,512,512,1,5e-12,331,0.18728683573667562,9.313225746154785e-10,0.9999999995343375
6,512,512,1,5e-12,332,0.1872868355622507,1.862645149230957e-09,0.999999999068675
6,512,512,1,5e-12,333,0.18728683521340175,3.725290298461914e-09,0.9999999981373546
6,512,512,1,5e-12,334,0.18728683451570965,2.9802322387695312e-08,0.9999999962747403
6,512,512,1,5e-12,335,0.18728682893413146,1.4901161193847656e-08,0.9999999701977013
6,512,512,1,5e-12,336,0.18728682614333855,3.725290298461914e-09,0.9999999850988298
6,512,512,1,5e-12,337,0.18728682544564734,1.862645149230957e-09,0.9999999962747449
6,512,512,1,5e-12,338,0.18728682509678862,1.1641532182693481e-10,0.9999999981373024
6,512,512,1,5e-12,339,0.1872868250749885,2.9802322387695312e-08,0.9999999998836003
6,512,512,1,5e-12,340,0.18728681949339476,7.450580596923828e-09,0.9999999701976168
6,512,512,1,5e-12,341,0.8438258847036525,3.725290298461914e-09,4.505527334951687
6,512,512,1,5e-12,342,0.8438258815601961,7.450580596923828e-09,0.9999999962747571
6,512,512,1,5e-12,343,0.8438258752731996,1.862645149230957e-09,0.999999992549415
6,512,512,1,5e-12,344,0.8438258737015505,3.725290298461914e-09,0.9999999981374722
6,512,512,1,5e-12,345,0.8438258705579643,2.9802322387695312e-08,0.9999999962746032
6,512,512,1,5e-12,346,0.843825845409945,7.450580596923828e-09,0.9999999701976199
6,512,512,1,5e-12,347,0.8438258391229788,3.725290298461914e-09,0.9999999925494506
6,512,512,1,5e-12,348,0.843825835979397,9.313225746154785e-10,0.9999999962746082
6,512,512,1,5e-12,349,0.8438258351934873,1.4901161193847656e-08,0.9999999990686352
6,512,512,1,5e-12,350,0.843825822619566,7.450580596923828e-09,0.999999985098914
6,512,512,1,5e-12,351,0.8438258163325187,3.725290298461914e-09,0.9999999925493543
